InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
560635,POST,POSTAGE,3,7/20/23 22:51,18,12521,Germany
560694,20712,JUMBO BAG WOODLAND ANIMALS,22,7/20/23 12:05,2.08,12757,Portugal
560694,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,30,7/20/23 12:05,2.08,12757,Portugal
560694,20713,JUMBO BAG OWLS,22,7/20/23 12:05,2.08,12757,Portugal
560694,21929,JUMBO BAG PINK VINTAGE PAISLEY,20,7/20/23 12:05,2.08,12757,Portugal
560694,21931,JUMBO STORAGE BAG SUKI,22,7/20/23 12:05,2.08,12757,Portugal
560694,22385,JUMBO BAG SPACEBOY DESIGN,22,7/20/23 12:05,2.08,12757,Portugal
560694,22663,JUMBO BAG DOLLY GIRL DESIGN,22,7/20/23 12:05,2.08,12757,Portugal
560694,22386,JUMBO BAG PINK POLKADOT,22,7/20/23 12:05,2.08,12757,Portugal
560694,22423,JUMBO SHOPPER VINTAGE RED PAISLEY,40,7/20/23 12:05,2.08,12757,Portugal
560694,23202,JUMBO BAG VINTAGE LEAF,22,7/20/23 12:05,2.08,12757,Portugal
560694,85099F,JUMBO BAG STRAWBERRY,20,7/20/23 12:05,2.08,12757,Portugal
560694,23203,JUMBO BAG DOILEY PATTERNS,30,7/20/23 12:05,2.08,12757,Portugal
560694,85099B,JUMBO BAG RED RETROSPOT,20,7/20/23 12:05,2.08,12757,Portugal
560694,20723,STRAWBERRY CHARLOTTE BAG,22,7/20/23 12:05,0.85,12757,Portugal
560694,22356,CHARLOTTE BAG PINK POLKADOT,22,7/20/23 12:05,0.85,12757,Portugal
560694,20724,RED RETROSPOT CHARLOTTE BAG,22,7/20/23 12:05,0.85,12757,Portugal
560694,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,22,7/20/23 12:05,0.85,12757,Portugal
560694,21643,ASSORTED TUTTI FRUTTI MIRROR,12,7/20/23 12:05,1.25,12757,Portugal
560694,21932,SCANDINAVIAN PAISLEY PICNIC BAG,20,7/20/23 12:05,1.65,12757,Portugal
560694,21936,RED RETROSPOT PICNIC BAG,15,7/20/23 12:05,2.95,12757,Portugal
560694,21933,PINK VINTAGE PAISLEY PICNIC BAG,20,7/20/23 12:05,1.65,12757,Portugal
560694,20728,LUNCH BAG CARS BLUE,20,7/20/23 12:05,1.65,12757,Portugal
560694,20725,LUNCH BAG RED RETROSPOT,22,7/20/23 12:05,1.65,12757,Portugal
560694,22382,LUNCH BAG SPACEBOY DESIGN ,20,7/20/23 12:05,1.65,12757,Portugal
560694,22384,LUNCH BAG PINK POLKADOT,20,7/20/23 12:05,1.65,12757,Portugal
560694,23208,LUNCH BAG VINTAGE LEAF DESIGN,22,7/20/23 12:05,1.65,12757,Portugal
560694,23209,LUNCH BAG DOILEY PATTERN ,30,7/20/23 12:05,1.65,12757,Portugal
560694,22662,LUNCH BAG DOLLY GIRL DESIGN,22,7/20/23 12:05,1.65,12757,Portugal
560728,22555,PLASTERS IN TIN STRONGMAN,12,7/20/23 14:38,1.65,12520,Germany
560728,85032A,ROMANTIC IMAGES GIFT WRAP SET,12,7/20/23 14:38,0.65,12520,Germany
560728,85032B,BLOSSOM IMAGES GIFT WRAP SET,12,7/20/23 14:38,0.65,12520,Germany
560728,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,7/20/23 14:38,5.45,12520,Germany
560728,22423,REGENCY CAKESTAND 3 TIER,3,7/20/23 14:38,12.75,12520,Germany
560728,22378,WALL TIDY RETROSPOT ,5,7/20/23 14:38,2.1,12520,Germany
560728,23298,SPOTTY BUNTING,3,7/20/23 14:38,4.95,12520,Germany
560728,22669,RED BABY BUNTING ,5,7/20/23 14:38,2.95,12520,Germany
560728,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,7/20/23 14:38,2.95,12520,Germany
560728,21452,TOADSTOOL MONEY BOX,6,7/20/23 14:38,2.95,12520,Germany
560728,23028,DRAWER KNOB CRACKLE GLAZE BLUE,12,7/20/23 14:38,1.65,12520,Germany
560728,23029,DRAWER KNOB CRACKLE GLAZE GREEN,12,7/20/23 14:38,1.65,12520,Germany
560728,23031,DRAWER KNOB CRACKLE GLAZE PINK,12,7/20/23 14:38,1.65,12520,Germany
560728,22028,PENNY FARTHING BIRTHDAY CARD,12,7/20/23 14:38,0.42,12520,Germany
560728,23245,SET OF 3 REGENCY CAKE TINS,4,7/20/23 14:38,4.95,12520,Germany
560728,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,7/20/23 14:38,1.25,12520,Germany
560728,21671,RED SPOT CERAMIC DRAWER KNOB,12,7/20/23 14:38,1.25,12520,Germany
560728,22139,RETROSPOT TEA SET CERAMIC 23 PC ,3,7/20/23 14:38,4.95,12520,Germany
560728,POST,POSTAGE,2,7/20/23 14:38,18,12520,Germany
560783,22446,PIN CUSHION BABUSHKA PINK,6,7/21/23 22:24,3.35,15228,European Community
560783,22447,PIN CUSHION BABUSHKA BLUE,6,7/21/23 22:24,3.35,15228,European Community
560783,22448,PIN CUSHION BABUSHKA RED,6,7/21/23 22:24,3.35,15228,European Community
560783,22452,MEASURING TAPE BABUSHKA PINK,6,7/21/23 22:24,2.95,15228,European Community
560783,22453,MEASURING TAPE BABUSHKA BLUE,6,7/21/23 22:24,2.95,15228,European Community
560783,22904,CALENDAR PAPER CUT DESIGN,6,7/21/23 22:24,2.95,15228,European Community
560783,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,7/21/23 22:24,4.95,15228,European Community
560783,85132C,CHARLIE AND LOLA FIGURES TINS,12,7/21/23 22:24,1.95,15228,European Community
560783,22449,SILK PURSE BABUSHKA PINK,6,7/21/23 22:24,3.35,15228,European Community
560783,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,7/21/23 22:24,4.95,15228,European Community
560783,23239,SET OF 4 KNICK KNACK TINS POPPIES,6,7/21/23 22:24,4.15,15228,European Community
560783,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,24,7/21/23 22:24,0.55,15228,European Community
560783,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,7/21/23 22:24,0.55,15228,European Community
560783,23020,GLASS  SONGBIRD STORAGE JAR,1,7/21/23 22:24,12.5,15228,European Community
560783,22571,ROCKING HORSE RED CHRISTMAS ,24,7/21/23 22:24,0.85,15228,European Community
560783,22572,ROCKING HORSE GREEN CHRISTMAS ,24,7/21/23 22:24,0.85,15228,European Community
560783,23222,WHITE ROCKING HORSE HAND PAINTED,24,7/21/23 22:24,1.25,15228,European Community
560783,23223,RED ROCKING HORSE HAND PAINTED,24,7/21/23 22:24,1.25,15228,European Community
560783,23212,HEART WREATH DECORATION WITH BELL,12,7/21/23 22:24,1.25,15228,European Community
560783,23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,12,7/21/23 22:24,1.45,15228,European Community
560783,23270,SET OF 2 CERAMIC PAINTED HEARTS ,12,7/21/23 22:24,1.45,15228,European Community
560783,23213,STAR WREATH DECORATION WITH BELL,12,7/21/23 22:24,1.25,15228,European Community
560783,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,7/21/23 22:24,1.25,15228,European Community
560783,23265,SET OF 3 WOODEN TREE DECORATIONS,12,7/21/23 22:24,1.25,15228,European Community
560783,22298,CHRISTMAS TOILET ROLL,12,7/21/23 22:24,1.25,15228,European Community
560783,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,12,7/21/23 22:24,4.25,15228,European Community
560783,85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,12,7/21/23 22:24,4.25,15228,European Community
560783,85035C,ROSE 3 WICK MORRIS BOX CANDLE,8,7/21/23 22:24,4.25,15228,European Community
560783,POST,POSTAGE,4,7/21/23 22:24,15,15228,European Community
560876,23200,JUMBO BAG PEARS,20,7/21/23 15:14,2.08,12626,Germany
560876,23199,JUMBO BAG APPLES,20,7/21/23 15:14,2.08,12626,Germany
560876,22302,COFFEE MUG PEARS  DESIGN,36,7/21/23 15:14,2.1,12626,Germany
560876,22303,COFFEE MUG APPLES DESIGN,36,7/21/23 15:14,2.1,12626,Germany
560876,23206,LUNCH BAG APPLE DESIGN,22,7/21/23 15:14,1.65,12626,Germany
560876,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,18,7/21/23 15:14,3.25,12626,Germany
560876,23229,VINTAGE DONKEY TAIL GAME ,6,7/21/23 15:14,3.75,12626,Germany
560876,22629,SPACEBOY LUNCH BOX ,12,7/21/23 15:14,1.95,12626,Germany
560876,22634,CHILDS BREAKFAST SET SPACEBOY ,16,7/21/23 15:14,8.5,12626,Germany
560876,22382,LUNCH BAG SPACEBOY DESIGN ,22,7/21/23 15:14,1.65,12626,Germany
560876,22385,JUMBO BAG SPACEBOY DESIGN,22,7/21/23 15:14,2.08,12626,Germany
560876,21249,WOODLAND  HEIGHT CHART STICKERS ,6,7/21/23 15:14,2.95,12626,Germany
560876,20977,36 PENCILS TUBE WOODLAND,32,7/21/23 15:14,1.25,12626,Germany
560876,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,48,7/21/23 15:14,2.55,12626,Germany
560876,22549,PICTURE DOMINOES,12,7/21/23 15:14,1.45,12626,Germany
560876,22620,4 TRADITIONAL SPINNING TOPS,12,7/21/23 15:14,1.45,12626,Germany
560876,22619,SET OF 6 SOLDIER SKITTLES,12,7/21/23 15:14,3.75,12626,Germany
560876,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,12,7/21/23 15:14,0.85,12626,Germany
560876,22580,ADVENT CALENDAR GINGHAM SACK,12,7/21/23 15:14,5.95,12626,Germany
560876,22042,CHRISTMAS CARD SINGING ANGEL,12,7/21/23 15:14,0.42,12626,Germany
560876,22818,CARD CHRISTMAS VILLAGE,12,7/21/23 15:14,0.42,12626,Germany
560876,22816,CARD MOTORBIKE SANTA,12,7/21/23 15:14,0.42,12626,Germany
560876,22044,CHRISTMAS CARD STACK OF PRESENTS,12,7/21/23 15:14,0.42,12626,Germany
560876,22025,RING OF ROSES BIRTHDAY CARD,12,7/21/23 15:14,0.42,12626,Germany
560876,22037,ROBOT BIRTHDAY CARD,12,7/21/23 15:14,0.42,12626,Germany
560876,22029,SPACEBOY BIRTHDAY CARD,12,7/21/23 15:14,0.42,12626,Germany
560876,22027,TEA PARTY BIRTHDAY CARD,12,7/21/23 15:14,0.42,12626,Germany
560876,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,7/21/23 15:14,0.42,12626,Germany
560876,21788,KIDS RAIN MAC BLUE,24,7/21/23 15:14,0.85,12626,Germany
560876,15060B,FAIRY CAKE DESIGN UMBRELLA,4,7/21/23 15:14,3.75,12626,Germany
560876,85014B,RED RETROSPOT UMBRELLA,6,7/21/23 15:14,5.95,12626,Germany
560876,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,7/21/23 15:14,3.25,12626,Germany
560876,85227,SET OF 6 3D KIT CARDS FOR KIDS,12,7/21/23 15:14,0.85,12626,Germany
560876,22550,HOLIDAY FUN LUDO,4,7/21/23 15:14,3.75,12626,Germany
560876,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,7/21/23 15:14,1.65,12626,Germany
560876,POST,POSTAGE,6,7/21/23 15:14,18,12626,Germany
560901,23013,GLASS APOTHECARY BOTTLE TONIC,4,7/21/23 17:39,3.95,12476,Germany
560901,23014,GLASS APOTHECARY BOTTLE ELIXIR,4,7/21/23 17:39,3.95,12476,Germany
560901,23012,GLASS APOTHECARY BOTTLE PERFUME,4,7/21/23 17:39,3.95,12476,Germany
560901,23020,GLASS  SONGBIRD STORAGE JAR,1,7/21/23 17:39,12.5,12476,Germany
560901,23092,LARGE ANTIQUE WHITE PHOTO FRAME,2,7/21/23 17:39,7.9,12476,Germany
560901,23245,SET OF 3 REGENCY CAKE TINS,4,7/21/23 17:39,4.95,12476,Germany
560901,23317,BLUE REFECTORY CLOCK ,2,7/21/23 17:39,9.95,12476,Germany
560901,23073,GEORGIAN TRINKET BOX,1,7/21/23 17:39,12.5,12476,Germany
560901,22971,QUEENS GUARD COFFEE MUG,6,7/21/23 17:39,2.55,12476,Germany
560901,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,7/21/23 17:39,1.65,12476,Germany
560901,84663A,GRASS HOPPER WOODEN WALL CLOCK ,22,7/21/23 17:39,0.79,12476,Germany
560901,84976,RECTANGULAR SHAPED MIRROR,12,7/21/23 17:39,0.79,12476,Germany
560901,85054,FRENCH ENAMEL POT W LID,6,7/21/23 17:39,2.95,12476,Germany
560901,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,8,7/21/23 17:39,2.1,12476,Germany
560901,22429,ENAMEL MEASURING JUG CREAM,4,7/21/23 17:39,4.25,12476,Germany
560901,22798,ANTIQUE GLASS DRESSING TABLE POT,8,7/21/23 17:39,2.95,12476,Germany
560901,22801,ANTIQUE GLASS PEDESTAL BOWL,8,7/21/23 17:39,3.75,12476,Germany
560901,22122,BIRD HOUSE HOT WATER BOTTLE,6,7/21/23 17:39,2.55,12476,Germany
560901,21484,CHICK GREY HOT WATER BOTTLE,4,7/21/23 17:39,3.45,12476,Germany
560901,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,24,7/21/23 17:39,0.42,12476,Germany
560901,21507,"ELEPHANT, BIRTHDAY CARD, ",24,7/21/23 17:39,0.42,12476,Germany
560901,22037,ROBOT BIRTHDAY CARD,24,7/21/23 17:39,0.42,12476,Germany
560901,22077,6 RIBBONS RUSTIC CHARM,12,7/21/23 17:39,1.65,12476,Germany
560901,22316,OWL DOORSTOP,3,7/21/23 17:39,4.95,12476,Germany
560901,22423,REGENCY CAKESTAND 3 TIER,6,7/21/23 17:39,12.75,12476,Germany
560901,22627,MINT KITCHEN SCALES,2,7/21/23 17:39,8.5,12476,Germany
560901,22624,IVORY KITCHEN SCALES,2,7/21/23 17:39,8.5,12476,Germany
560901,21990,MODERN FLORAL STATIONERY SET,24,7/21/23 17:39,1.25,12476,Germany
560901,21993,FLORAL FOLK STATIONERY SET,48,7/21/23 17:39,1.25,12476,Germany
560901,84944,SET OF 6 KASHMIR FOLKART BAUBLES,12,7/21/23 17:39,1.65,12476,Germany
560901,23203,JUMBO BAG DOILEY PATTERNS,22,7/21/23 17:39,2.08,12476,Germany
560901,POST,POSTAGE,7,7/21/23 17:39,18,12476,Germany
560991,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,7/22/23 13:29,1.65,12438,Norway
560991,22551,PLASTERS IN TIN SPACEBOY,12,7/22/23 13:29,1.65,12438,Norway
560991,22556,PLASTERS IN TIN CIRCUS PARADE ,12,7/22/23 13:29,1.65,12438,Norway
560991,21829,DINOSAUR KEYRINGS ASSORTED,36,7/22/23 13:29,0.21,12438,Norway
560991,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,7/22/23 13:29,2.55,12438,Norway
560991,21716,BOYS VINTAGE TIN SEASIDE BUCKET,8,7/22/23 13:29,2.55,12438,Norway
560991,23239,SET OF 4 KNICK KNACK TINS POPPIES,6,7/22/23 13:29,4.15,12438,Norway
560991,23241,TREASURE TIN GYMKHANA DESIGN,6,7/22/23 13:29,2.08,12438,Norway
560991,22138,BAKING SET 9 PIECE RETROSPOT ,3,7/22/23 13:29,4.95,12438,Norway
560991,22617,BAKING SET SPACEBOY DESIGN,3,7/22/23 13:29,4.95,12438,Norway
560991,16258A,SWIRLY CIRCULAR RUBBERS IN BAG,36,7/22/23 13:29,0.42,12438,Norway
560991,20977,36 PENCILS TUBE WOODLAND,16,7/22/23 13:29,1.25,12438,Norway
560991,20979,36 PENCILS TUBE RED RETROSPOT,16,7/22/23 13:29,1.25,12438,Norway
560991,22135,COLOURING PENCILS BROWN TUBE,22,7/22/23 13:29,1.25,12438,Norway
560991,16219,HOUSE SHAPE PENCIL SHARPENER,48,7/22/23 13:29,0.06,12438,Norway
560991,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,12,7/22/23 13:29,2.1,12438,Norway
560991,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,12,7/22/23 13:29,0.85,12438,Norway
560991,22467,GUMBALL COAT RACK,6,7/22/23 13:29,2.55,12438,Norway
560991,22212,FOUR HOOK  WHITE LOVEBIRDS,6,7/22/23 13:29,2.1,12438,Norway
560991,21481,FAWN BLUE HOT WATER BOTTLE,6,7/22/23 13:29,2.95,12438,Norway
560991,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,7/22/23 13:29,2.95,12438,Norway
560991,22629,SPACEBOY LUNCH BOX ,12,7/22/23 13:29,1.95,12438,Norway
560991,22630,DOLLY GIRL LUNCH BOX,12,7/22/23 13:29,1.95,12438,Norway
560991,22631,CIRCUS PARADE LUNCH BOX ,12,7/22/23 13:29,1.95,12438,Norway
560991,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,7/22/23 13:29,8.5,12438,Norway
560991,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,7/22/23 13:29,9.95,12438,Norway
560991,23289,DOLLY GIRL CHILDRENS BOWL,8,7/22/23 13:29,1.25,12438,Norway
560991,23291,DOLLY GIRL CHILDRENS CUP,8,7/22/23 13:29,1.25,12438,Norway
560991,23290,SPACEBOY CHILDRENS BOWL,8,7/22/23 13:29,1.25,12438,Norway
560991,23292,SPACEBOY CHILDRENS CUP,8,7/22/23 13:29,1.25,12438,Norway
560991,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,7/22/23 13:29,4.15,12438,Norway
560991,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,7/22/23 13:29,4.15,12438,Norway
560991,23256,CHILDRENS CUTLERY SPACEBOY ,4,7/22/23 13:29,4.15,12438,Norway
560991,23286,BLUE VINTAGE SPOT BEAKER,8,7/22/23 13:29,0.85,12438,Norway
560991,23287,RED VINTAGE SPOT BEAKER,8,7/22/23 13:29,0.85,12438,Norway
560991,23317,BLUE REFECTORY CLOCK ,2,7/22/23 13:29,9.95,12438,Norway
560991,21232,STRAWBERRY CERAMIC TRINKET BOX,12,7/22/23 13:29,1.25,12438,Norway
560991,21788,KIDS RAIN MAC BLUE,24,7/22/23 13:29,0.85,12438,Norway
560991,21789,KIDS RAIN MAC PINK,24,7/22/23 13:29,0.85,12438,Norway
560991,20750,RED RETROSPOT MINI CASES,2,7/22/23 13:29,7.95,12438,Norway
560991,21578,WOODLAND DESIGN  COTTON TOTE BAG,6,7/22/23 13:29,2.25,12438,Norway
560991,23322,BUBBLEGUM RING ASSORTED,36,7/22/23 13:29,0.42,12438,Norway
560991,21914,BLUE HARMONICA IN BOX ,12,7/22/23 13:29,1.25,12438,Norway
560991,22620,4 TRADITIONAL SPINNING TOPS,12,7/22/23 13:29,1.45,12438,Norway
560991,22560,TRADITIONAL MODELLING CLAY,24,7/22/23 13:29,1.25,12438,Norway
560991,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,7/22/23 13:29,0.42,12438,Norway
560991,21917,SET 12 KIDS  WHITE CHALK STICKS,24,7/22/23 13:29,0.42,12438,Norway
560991,22423,REGENCY CAKESTAND 3 TIER,1,7/22/23 13:29,12.75,12438,Norway
560991,POST,POSTAGE,3,7/22/23 13:29,40,12438,Norway
560997,23288,GREEN VINTAGE SPOT BEAKER,8,7/22/23 13:59,0.85,12627,Germany
560997,21843,RED RETROSPOT CAKE STAND,1,7/22/23 13:59,22.95,12627,Germany
560997,22423,REGENCY CAKESTAND 3 TIER,1,7/22/23 13:59,12.75,12627,Germany
560997,23256,CHILDRENS CUTLERY SPACEBOY ,4,7/22/23 13:59,4.15,12627,Germany
560997,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,7/22/23 13:59,4.15,12627,Germany
560997,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,12,7/22/23 13:59,1.25,12627,Germany
560997,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,7/22/23 13:59,4.95,12627,Germany
560997,23245,SET OF 3 REGENCY CAKE TINS,4,7/22/23 13:59,4.95,12627,Germany
560997,20725,LUNCH BAG RED RETROSPOT,20,7/22/23 13:59,1.65,12627,Germany
560997,20728,LUNCH BAG CARS BLUE,20,7/22/23 13:59,1.65,12627,Germany
560997,20726,LUNCH BAG WOODLAND,20,7/22/23 13:59,1.65,12627,Germany
560997,20727,LUNCH BAG  BLACK SKULL.,20,7/22/23 13:59,1.65,12627,Germany
560997,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,7/22/23 13:59,2.95,12627,Germany
560997,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,7/22/23 13:59,2.55,12627,Germany
560997,21558,SKULL LUNCH BOX WITH CUTLERY ,6,7/22/23 13:59,2.55,12627,Germany
560997,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,7/22/23 13:59,2.95,12627,Germany
560997,22382,LUNCH BAG SPACEBOY DESIGN ,20,7/22/23 13:59,1.65,12627,Germany
560997,22384,LUNCH BAG PINK POLKADOT,20,7/22/23 13:59,1.65,12627,Germany
560997,22629,SPACEBOY LUNCH BOX ,12,7/22/23 13:59,1.95,12627,Germany
560997,23298,SPOTTY BUNTING,3,7/22/23 13:59,4.95,12627,Germany
560997,22325,MOBILE VINTAGE HEARTS ,3,7/22/23 13:59,4.95,12627,Germany
560997,22320,BIRDS MOBILE VINTAGE DESIGN,3,7/22/23 13:59,5.95,12627,Germany
560997,22962,JAM JAR WITH PINK LID,12,7/22/23 13:59,0.85,12627,Germany
560997,20685,DOORMAT RED RETROSPOT,2,7/22/23 13:59,7.95,12627,Germany
560997,22650,CERAMIC PIRATE CHEST MONEY BANK,12,7/22/23 13:59,1.45,12627,Germany
560997,22551,PLASTERS IN TIN SPACEBOY,12,7/22/23 13:59,1.65,12627,Germany
560997,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,7/22/23 13:59,1.65,12627,Germany
560997,21981,PACK OF 12 WOODLAND TISSUES ,24,7/22/23 13:59,0.29,12627,Germany
560997,21967,PACK OF 12 SKULL TISSUES,24,7/22/23 13:59,0.29,12627,Germany
560997,22507,MEMO BOARD RETROSPOT  DESIGN,8,7/22/23 13:59,4.95,12627,Germany
560997,12201,ASSTD DESIGN RACING CAR PEN,16,7/22/23 13:59,1.69,12627,Germany
560997,21679,SKULLS  STICKERS,12,7/22/23 13:59,0.85,12627,Germany
560997,21680,WOODLAND  STICKERS,12,7/22/23 13:59,0.85,12627,Germany
560997,22561,WOODEN SCHOOL COLOURING SET,12,7/22/23 13:59,1.65,12627,Germany
560997,21829,DINOSAUR KEYRINGS ASSORTED,36,7/22/23 13:59,0.21,12627,Germany
560997,85136C,RED SHARK HELICOPTER,2,7/22/23 13:59,7.95,12627,Germany
560997,21239,PINK  POLKADOT CUP,8,7/22/23 13:59,0.85,12627,Germany
560997,21238,RED RETROSPOT CUP,8,7/22/23 13:59,0.85,12627,Germany
560997,21240,BLUE POLKADOT CUP,8,7/22/23 13:59,0.85,12627,Germany
560997,POST,POSTAGE,4,7/22/23 13:59,18,12627,Germany
562229,22908,PACK OF 20 NAPKINS RED APPLES,12,7/24/23 23:25,0.85,12490,France
562229,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,7/24/23 23:25,3.25,12490,France
562229,22303,COFFEE MUG APPLES DESIGN,6,7/24/23 23:25,2.55,12490,France
562229,23204,CHARLOTTE BAG APPLES DESIGN,22,7/24/23 23:25,0.85,12490,France
562229,23206,LUNCH BAG APPLE DESIGN,22,7/24/23 23:25,1.65,12490,France
562229,22356,RETROSPOT CHILDRENS APRON,8,7/24/23 23:25,1.95,12490,France
562229,20724,RED RETROSPOT CHARLOTTE BAG,22,7/24/23 23:25,0.85,12490,France
562229,22322,SET/22 PINK POLKADOT PARTY CANDLES,24,7/24/23 23:25,1.25,12490,France
562229,22356,CHARLOTTE BAG PINK POLKADOT,22,7/24/23 23:25,0.85,12490,France
562229,22386,JUMBO BAG PINK POLKADOT,22,7/24/23 23:25,2.08,12490,France
562229,22381,TOY TIDY PINK POLKADOT,5,7/24/23 23:25,2.1,12490,France
562229,23203,JUMBO BAG DOILEY PATTERNS,22,7/24/23 23:25,2.08,12490,France
562229,20712,JUMBO BAG WOODLAND ANIMALS,22,7/24/23 23:25,2.08,12490,France
562229,20719,WOODLAND CHARLOTTE BAG,22,7/24/23 23:25,0.85,12490,France
562229,20726,LUNCH BAG WOODLAND,22,7/24/23 23:25,1.65,12490,France
562229,22898,CHILDRENS APRON APPLES DESIGN,8,7/24/23 23:25,1.95,12490,France
562229,23241,TREASURE TIN GYMKHANA DESIGN,6,7/24/23 23:25,2.08,12490,France
562229,21915,RED  HARMONICA IN BOX ,12,7/24/23 23:25,1.25,12490,France
562229,22139,RETROSPOT TEA SET CERAMIC 23 PC ,3,7/24/23 23:25,4.95,12490,France
562229,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,7/24/23 23:25,2.55,12490,France
562229,22659,LUNCH BOX I LOVE LONDON,12,7/24/23 23:25,1.95,12490,France
562229,22321,SET/22 RED POLKADOT PARTY CANDLES,24,7/24/23 23:25,1.25,12490,France
562229,21731,RED TOADSTOOL LED NIGHT LIGHT,12,7/24/23 23:25,1.65,12490,France
562229,POST,POSTAGE,2,7/24/23 23:25,18,12490,France
562237,23250,VINTAGE RED TRIM ENAMEL BOWL ,12,7/24/23 23:55,1.25,12472,Germany
562237,23249,VINTAGE RED ENAMEL TRIM PLATE,12,7/24/23 23:55,1.65,12472,Germany
562237,23252,VINTAGE RED ENAMEL TRIM JUG ,4,7/24/23 23:55,3.75,12472,Germany
562237,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,7/24/23 23:55,2.55,12472,Germany
562237,22423,REGENCY CAKESTAND 3 TIER,2,7/24/23 23:55,12.75,12472,Germany
562237,21238,RED RETROSPOT CUP,8,7/24/23 23:55,0.85,12472,Germany
562237,21240,BLUE POLKADOT CUP,8,7/24/23 23:55,0.85,12472,Germany
562237,23236,DOILEY STORAGE TIN,6,7/24/23 23:55,2.89,12472,Germany
562237,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,7/24/23 23:55,4.15,12472,Germany
562237,21914,BLUE HARMONICA IN BOX ,12,7/24/23 23:55,1.25,12472,Germany
562237,21915,RED  HARMONICA IN BOX ,12,7/24/23 23:55,1.25,12472,Germany
562237,22355,CHARLOTTE BAG SUKI DESIGN,22,7/24/23 23:55,0.85,12472,Germany
562237,20723,STRAWBERRY CHARLOTTE BAG,22,7/24/23 23:55,0.85,12472,Germany
562237,20724,RED RETROSPOT CHARLOTTE BAG,22,7/24/23 23:55,0.85,12472,Germany
562237,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,7/24/23 23:55,4.15,12472,Germany
562237,23286,BLUE VINTAGE SPOT BEAKER,8,7/24/23 23:55,0.85,12472,Germany
562237,23287,RED VINTAGE SPOT BEAKER,8,7/24/23 23:55,0.85,12472,Germany
562237,23285,PINK VINTAGE SPOT BEAKER,8,7/24/23 23:55,0.85,12472,Germany
562237,23288,GREEN VINTAGE SPOT BEAKER,8,7/24/23 23:55,0.85,12472,Germany
562237,23290,SPACEBOY CHILDRENS BOWL,16,7/24/23 23:55,1.25,12472,Germany
562237,23292,SPACEBOY CHILDRENS CUP,16,7/24/23 23:55,1.25,12472,Germany
562237,23545,WRAP RED DOILEY,25,7/24/23 23:55,0.42,12472,Germany
562237,23547,WRAP FLOWER SHOP  ,25,7/24/23 23:55,0.42,12472,Germany
562237,23549,WRAP BIRD GARDEN ,25,7/24/23 23:55,0.42,12472,Germany
562237,23548,WRAP MAGIC FOREST ,25,7/24/23 23:55,0.42,12472,Germany
562237,23550,WRAP ALPHABET POSTER  ,25,7/24/23 23:55,0.42,12472,Germany
562237,22629,SPACEBOY LUNCH BOX ,12,7/24/23 23:55,1.95,12472,Germany
